DATE,DATE_DECISION,TICKER,SENS,RANG_SERVICE,QUANTITE,PRIX_REEL,BRUT,FRAIS,NET,ECART_S,TAUX_20,MOTIF
2024-09-02,2024-08-30,CAP.PA,VENTE,3,6,177.6598,1065.9588,1.2259,-1.2259,1.6161,0.35,"CAP.PA : clôture 177,57 au-dessus du bord haut 174,22 (+1,62 s)"
2024-09-09,2024-09-06,MC.PA,ACHAT,1,1,582.6185,582.6185,2.4179,585.0364,-1.0777,-0.0512,"MC.PA : clôture 582,62 sous le bord bas 584,00 (-1,08 s), TAUX_20 -0,051 %/séance — sans condition de pente"
2024-09-16,2024-09-13,SAF.PA,VENTE,1,6,198.0164,1188.0986,1.3663,-1.3663,1.6207,0.0419,"SAF.PA : clôture 198,80 au-dessus du bord haut 195,92 (+1,62 s)"
2024-09-23,2024-09-20,TTE.PA,VENTE,1,21,55.9839,1175.661,1.352,-1.352,1.475,-0.0905,"TTE.PA : clôture 55,46 au-dessus du bord haut 54,94 (+1,48 s)"
2024-09-23,2024-09-20,PUB.PA,VENTE,2,12,91.4926,1097.9111,1.2626,-1.2626,1.517,-0.0308,"PUB.PA : clôture 91,36 au-dessus du bord haut 90,10 (+1,52 s)"
2024-09-23,2024-09-20,SGO.PA,VENTE,3,8,78.6844,629.4755,0.7239,-0.7239,1.557,0.2885,"SGO.PA : clôture 79,14 au-dessus du bord haut 77,57 (+1,56 s)"
2024-09-23,2024-09-20,MC.PA,REGLE-4,1,1,561.6748,561.6748,2.331,564.0057,-1.0305,-0.7878,"MC.PA : clôture 563,48 sous le seuil de la règle 4 (-1,03 s dans la bande)"
2024-09-30,2024-09-27,MC.PA,VENTE,1,2,665.8225,1331.6451,1.5314,-1.5314,4.3754,-0.0229,"MC.PA : clôture 669,63 au-dessus du bord haut 599,28 (+4,38 s)"
2024-11-04,2024-11-01,CAP.PA,ACHAT,1,4,154.7894,619.1576,2.5695,621.7272,-2.1498,-0.554,"CAP.PA : clôture 155,31 sous le bord bas 163,16 (-2,15 s), TAUX_20 -0,554 %/séance — sans condition de pente"
2024-11-04,2024-11-01,TTE.PA,ACHAT,2,11,52.5487,578.0357,2.3988,580.4345,-1.3521,-0.3784,"TTE.PA : clôture 52,46 sous le bord bas 52,85 (-1,35 s), TAUX_20 -0,378 %/séance — sans condition de pente"
2024-11-11,2024-11-08,ENGI.PA,ACHAT,1,46,13.395,616.1695,2.5571,618.7266,-1.2604,-0.3193,"ENGI.PA : clôture 13,31 sous le bord bas 13,46 (-1,26 s), TAUX_20 -0,319 %/séance — sans condition de pente"
2024-11-18,2024-11-15,CAP.PA,REGLE-4,1,4,145.8401,583.3606,2.4209,585.7815,-2.5124,-0.8102,"CAP.PA : clôture 146,17 sous le seuil de la règle 4 (-2,51 s dans la bande)"
2024-11-25,2024-11-22,EN.PA,ACHAT,1,23,26.3768,606.6665,2.5177,609.1842,-1.0155,-0.1264,"EN.PA : clôture 26,21 sous le bord bas 26,22 (-1,02 s), TAUX_20 -0,126 %/séance — sans condition de pente"
2024-12-02,2024-11-29,TTE.PA,REGLE-4,1,12,49.1149,589.3789,2.4459,591.8249,-1.8334,-0.2769,"TTE.PA : clôture 49,80 sous le seuil de la règle 4 (-1,83 s dans la bande)"
2024-12-16,2024-12-13,SAF.PA,ACHAT,1,3,203.8836,611.6508,2.5384,614.1892,-1.4019,-0.2613,"SAF.PA : clôture 204,47 sous le bord bas 206,93 (-1,40 s), TAUX_20 -0,261 %/séance — sans condition de pente"
2024-12-23,2024-12-20,SGO.PA,ACHAT,1,7,80.6207,564.3449,2.342,566.6869,-1.567,0.0811,"SGO.PA : clôture 80,92 sous le bord bas 82,14 (-1,57 s), TAUX_20 +0,081 %/séance — sans condition de pente"
2025-01-06,2025-01-03,EN.PA,VENTE,1,23,26.3677,606.4572,0.6974,-0.6974,1.0213,-0.0337,"EN.PA : clôture 26,15 au-dessus du bord haut 26,14 (+1,02 s)"
2025-01-06,2025-01-03,PUB.PA,ACHAT,1,6,92.8459,557.0755,2.3119,559.3874,-1.4547,-0.0891,"PUB.PA : clôture 92,48 sous le bord bas 93,48 (-1,45 s), TAUX_20 -0,089 %/séance — sans condition de pente"
2025-01-13,2025-01-10,TTE.PA,VENTE,1,23,51.2415,1178.5542,1.3553,-1.3553,1.2422,0.3873,"TTE.PA : clôture 50,81 au-dessus du bord haut 50,42 (+1,24 s)"
2025-01-20,2025-01-17,ENGI.PA,VENTE,1,46,14.07,647.2198,0.7443,-0.7443,1.9542,0.4092,"ENGI.PA : clôture 14,10 au-dessus du bord haut 13,80 (+1,95 s)"
2025-01-27,2025-01-24,SAF.PA,VENTE,1,3,229.3079,687.9238,0.7911,-0.7911,1.9635,0.6163,"SAF.PA : clôture 231,26 au-dessus du bord haut 225,62 (+1,96 s)"
2025-01-27,2025-01-24,CAP.PA,VENTE,2,8,155.1209,1240.967,1.4271,-1.4271,1.8356,0.2716,"CAP.PA : clôture 158,62 au-dessus du bord haut 151,70 (+1,84 s)"
2025-02-10,2025-02-07,PUB.PA,VENTE,1,6,98.5078,591.0469,0.6797,-0.6797,1.3636,0.4741,"PUB.PA : clôture 98,28 au-dessus du bord haut 97,49 (+1,36 s)"
2025-02-10,2025-02-07,SGO.PA,VENTE,2,7,88.7644,621.3508,0.7146,-0.7146,1.5113,0.384,"SGO.PA : clôture 88,82 au-dessus du bord haut 87,73 (+1,51 s)"
2025-02-24,2025-02-21,AC.PA,ACHAT,1,14,43.4565,608.3905,2.5248,610.9153,-4.5856,-0.1217,"AC.PA : clôture 43,88 sous le bord bas 46,91 (-4,59 s), TAUX_20 -0,122 %/séance — sans condition de pente"
2025-02-24,2025-02-21,AIR.PA,ACHAT,2,4,154.8534,619.4136,0.7123,620.126,-2.4937,0.0345,"AIR.PA : clôture 153,64 sous le bord bas 159,65 (-2,49 s), TAUX_20 +0,035 %/séance — sans condition de pente"
2025-03-03,2025-02-28,PUB.PA,ACHAT,1,7,88.0862,616.6037,2.5589,619.1626,-3.2787,-0.365,"PUB.PA : clôture 87,92 sous le bord bas 93,27 (-3,28 s), TAUX_20 -0,365 %/séance — sans condition de pente"
2025-03-10,2025-03-07,MC.PA,ACHAT,1,1,611.3315,611.3315,2.537,613.8685,-1.584,-0.3023,"MC.PA : clôture 609,89 sous le bord bas 629,68 (-1,58 s), TAUX_20 -0,302 %/séance — sans condition de pente"
2025-03-17,2025-03-14,AC.PA,REGLE-4,1,15,42.2373,633.559,2.6293,636.1883,-3.0531,-0.4774,"AC.PA : clôture 42,23 sous le seuil de la règle 4 (-3,05 s dans la bande)"
2025-03-17,2025-03-14,PUB.PA,REGLE-4,2,7,84.3669,590.5682,2.4509,593.019,-2.4666,-0.9002,"PUB.PA : clôture 84,15 sous le seuil de la règle 4 (-2,47 s dans la bande)"
2025-03-31,2025-03-28,MC.PA,REGLE-4,1,1,557.3284,557.3284,2.3129,559.6413,-2.059,-0.7081,"MC.PA : clôture 564,15 sous le seuil de la règle 4 (-2,06 s dans la bande)"
2025-04-07,2025-04-04,AIR.PA,REGLE-4,1,4,126.9671,507.8685,0.584,508.4526,-4.7226,-0.21,"AIR.PA : clôture 141,06 sous le seuil de la règle 4 (-4,72 s dans la bande)"
2025-04-07,2025-04-04,SGO.PA,ACHAT,2,8,68.8133,550.5063,2.2846,552.7909,-4.2445,-0.6667,"SGO.PA : clôture 77,62 sous le bord bas 89,21 (-4,24 s), TAUX_20 -0,667 %/séance — sans condition de pente"
2025-04-07,2025-04-04,SAF.PA,ACHAT,3,3,192.1493,576.4478,2.3923,578.8401,-3.8653,-0.2404,"SAF.PA : clôture 213,47 sous le bord bas 238,23 (-3,87 s), TAUX_20 -0,240 %/séance — sans condition de pente"
2025-04-07,2025-04-04,CAP.PA,ACHAT,4,5,106.6338,533.1688,2.2127,535.3814,-2.0868,-0.4975,"CAP.PA : clôture 121,55 sous le bord bas 132,72 (-2,09 s), TAUX_20 -0,497 %/séance — sans condition de pente"
2025-04-07,2025-04-04,TTE.PA,ACHAT,5,13,46.1961,600.5494,2.4923,603.0417,-1.6716,0.2019,"TTE.PA : clôture 49,46 sous le bord bas 50,91 (-1,67 s), TAUX_20 +0,202 %/séance — sans condition de pente"
2025-04-14,2025-04-11,SAF.PA,REGLE-4,1,3,204.6659,613.9977,2.5481,616.5458,-3.3671,-1.2812,"SAF.PA : clôture 200,17 sous le seuil de la règle 4 (-3,37 s dans la bande)"
2025-04-14,2025-04-11,TTE.PA,REGLE-4,2,13,46.2707,601.5187,2.4963,604.015,-2.8448,-0.9001,"TTE.PA : clôture 45,36 sous le seuil de la règle 4 (-2,84 s dans la bande)"
2025-05-12,2025-05-09,PUB.PA,VENTE,1,14,85.4716,1196.603,1.3761,-1.3761,1.0303,0.7304,"PUB.PA : clôture 84,86 au-dessus du bord haut 84,73 (+1,03 s)"
2025-05-19,2025-05-16,AC.PA,VENTE,1,29,44.6662,1295.3203,1.4896,-1.4896,1.2721,1.1082,"AC.PA : clôture 44,75 au-dessus du bord haut 43,96 (+1,27 s)"
2025-06-09,2025-06-06,CAP.PA,VENTE,1,5,145.6645,728.3224,0.8376,-0.8376,1.1446,-0.1139,"CAP.PA : clôture 145,81 au-dessus du bord haut 144,14 (+1,14 s)"
2025-06-09,2025-06-06,EN.PA,ACHAT,1,18,36.5692,658.2457,2.7317,660.9774,-1.7872,0.0152,"EN.PA : clôture 36,53 sous le bord bas 37,17 (-1,79 s), TAUX_20 +0,015 %/séance — sans condition de pente"
2025-06-23,2025-06-20,TTE.PA,VENTE,1,26,52.1576,1356.0963,1.5595,-1.5595,1.2346,0.4445,"TTE.PA : clôture 51,75 au-dessus du bord haut 51,21 (+1,23 s)"
2025-06-23,2025-06-20,AIR.PA,VENTE,2,8,163.4989,1307.9912,1.5042,-1.5042,1.0632,0.0203,"AIR.PA : clôture 164,46 au-dessus du bord haut 163,88 (+1,06 s)"
2025-06-23,2025-06-20,EN.PA,REGLE-4,1,19,35.2453,669.6616,2.7791,672.4407,-2.9161,-0.2506,"EN.PA : clôture 35,53 sous le seuil de la règle 4 (-2,92 s dans la bande)"
2025-06-30,2025-06-27,SAF.PA,VENTE,1,6,270.9556,1625.7334,1.8696,-1.8696,1.0791,0.0209,"SAF.PA : clôture 269,18 au-dessus du bord haut 268,04 (+1,08 s)"
2025-07-07,2025-07-04,MC.PA,VENTE,1,2,466.3058,932.6115,1.0725,-1.0725,1.9482,-0.0055,"MC.PA : clôture 465,67 au-dessus du bord haut 436,05 (+1,95 s)"
2025-07-14,2025-07-11,ENGI.PA,ACHAT,1,36,18.8107,677.1843,2.8103,679.9946,-2.1567,0.015,"ENGI.PA : clôture 18,73 sous le bord bas 19,09 (-2,16 s), TAUX_20 +0,015 %/séance — sans condition de pente"
2025-08-04,2025-08-01,ENGI.PA,REGLE-4,1,37,18.2205,674.1571,2.7978,676.9548,-3.1129,-0.0374,"ENGI.PA : clôture 18,22 sous le seuil de la règle 4 (-3,11 s dans la bande)"
2025-08-04,2025-08-01,PUB.PA,ACHAT,2,8,76.2815,610.2517,2.5325,612.7842,-1.2306,-0.708,"PUB.PA : clôture 76,20 sous le bord bas 77,44 (-1,23 s), TAUX_20 -0,708 %/séance — sans condition de pente"
2025-08-04,2025-08-01,CAP.PA,ACHAT,3,5,121.2498,606.2491,2.5159,608.765,-1.1724,-0.4936,"CAP.PA : clôture 120,57 sous le bord bas 122,40 (-1,17 s), TAUX_20 -0,494 %/séance — sans condition de pente"
2025-08-04,2025-08-01,AC.PA,ACHAT,4,16,41.2509,660.0144,2.7391,662.7534,-1.1625,-0.0225,"AC.PA : clôture 41,07 sous le bord bas 41,56 (-1,16 s), TAUX_20 -0,023 %/séance — sans condition de pente"
2025-09-08,2025-09-05,SAF.PA,ACHAT,1,2,276.9878,553.9755,2.299,556.2745,-1.5638,-0.2173,"SAF.PA : clôture 275,11 sous le bord bas 281,87 (-1,56 s), TAUX_20 -0,217 %/séance — sans condition de pente"
2025-09-22,2025-09-19,TTE.PA,ACHAT,1,13,48.8155,634.6009,2.6336,637.2345,-1.2513,-0.1792,"TTE.PA : clôture 48,82 sous le bord bas 49,16 (-1,25 s), TAUX_20 -0,179 %/séance — sans condition de pente"
2025-10-20,2025-10-17,ENGI.PA,VENTE,1,73,18.6631,1362.408,1.5668,-1.5668,1.6575,0.4214,"ENGI.PA : clôture 18,71 au-dessus du bord haut 18,28 (+1,66 s)"
2025-10-20,2025-10-17,EN.PA,VENTE,2,37,39.5911,1464.8692,1.6846,-1.6846,3.2388,0.433,"EN.PA : clôture 39,59 au-dessus du bord haut 37,33 (+3,24 s)"
2025-10-20,2025-10-17,PUB.PA,VENTE,3,8,82.4804,659.8433,0.7588,-0.7588,2.0493,0.3896,"PUB.PA : clôture 82,27 au-dessus du bord haut 78,59 (+2,05 s)"
2025-10-20,2025-10-17,CAP.PA,VENTE,4,5,119.1184,595.5919,0.6849,-0.6849,1.0215,-0.0485,"CAP.PA : clôture 117,91 au-dessus du bord haut 117,80 (+1,02 s)"
2025-10-27,2025-10-24,AC.PA,VENTE,1,16,43.6888,699.0215,0.8039,-0.8039,2.046,0.3506,"AC.PA : clôture 43,88 au-dessus du bord haut 41,84 (+2,05 s)"
2025-10-27,2025-10-24,TTE.PA,VENTE,2,13,51.7872,673.233,0.7742,-0.7742,1.8218,0.252,"TTE.PA : clôture 51,89 au-dessus du bord haut 51,10 (+1,82 s)"
2025-11-24,2025-11-21,AIR.PA,ACHAT,1,3,199.5625,598.6875,0.6885,599.376,-1.8501,-0.1807,"AIR.PA : clôture 199,07 sous le bord bas 203,28 (-1,85 s), TAUX_20 -0,181 %/séance — sans condition de pente"
2025-12-08,2025-12-05,SGO.PA,VENTE,1,8,83.8085,670.468,0.771,-0.771,1.4373,0.2736,"SGO.PA : clôture 84,16 au-dessus du bord haut 82,99 (+1,44 s)"
2025-12-08,2025-12-05,AIR.PA,REGLE-4,1,3,193.6223,580.8668,0.668,581.5348,-2.2477,-0.4285,"AIR.PA : clôture 193,13 sous le seuil de la règle 4 (-2,25 s dans la bande)"
2026-01-12,2026-01-09,SAF.PA,VENTE,1,2,313.0822,626.1644,0.7201,-0.7201,1.528,0.4684,"SAF.PA : clôture 313,77 au-dessus du bord haut 309,73 (+1,53 s)"
2026-01-19,2026-01-16,MC.PA,ACHAT,1,1,575.614,575.614,2.3888,578.0028,-2.8944,0.0096,"MC.PA : clôture 599,43 sous le bord bas 640,27 (-2,89 s), TAUX_20 +0,010 %/séance — sans condition de pente"
2026-01-19,2026-01-16,PUB.PA,ACHAT,2,8,81.7725,654.1801,2.7148,656.8949,-1.439,-0.1483,"PUB.PA : clôture 82,54 sous le bord bas 83,31 (-1,44 s), TAUX_20 -0,148 %/séance — sans condition de pente"
2026-01-26,2026-01-23,CAP.PA,ACHAT,1,5,132.1008,660.5039,2.7411,663.245,-1.5706,-0.283,"CAP.PA : clôture 132,10 sous le bord bas 134,93 (-1,57 s), TAUX_20 -0,283 %/séance — sans condition de pente"
2026-02-02,2026-01-30,MC.PA,REGLE-4,1,1,538.2236,538.2236,2.2336,540.4573,-3.1304,-0.9282,"MC.PA : clôture 538,13 sous le seuil de la règle 4 (-3,13 s dans la bande)"
2026-02-02,2026-01-30,CAP.PA,REGLE-4,2,5,127.8863,639.4317,2.6536,642.0854,-2.2559,-0.7113,"CAP.PA : clôture 127,11 sous le seuil de la règle 4 (-2,26 s dans la bande)"
2026-02-02,2026-01-30,PUB.PA,REGLE-4,3,8,80.5863,644.6903,2.6755,647.3658,-2.1016,-0.2139,"PUB.PA : clôture 80,55 sous le seuil de la règle 4 (-2,10 s dans la bande)"
2026-02-02,2026-01-30,AC.PA,ACHAT,4,15,44.6796,670.1935,2.7813,672.9748,-1.1046,-0.253,"AC.PA : clôture 44,54 sous le bord bas 44,72 (-1,10 s), TAUX_20 -0,253 %/séance — sans condition de pente"
2026-02-02,2026-01-30,SAF.PA,ACHAT,5,2,293.5022,587.0044,2.4361,589.4405,-1.0788,-0.3033,"SAF.PA : clôture 297,66 sous le bord bas 298,31 (-1,08 s), TAUX_20 -0,303 %/séance — sans condition de pente"
2026-02-16,2026-02-13,SAF.PA,VENTE,1,2,327.0256,654.0511,0.7522,-0.7522,2.4271,0.0036,"SAF.PA : clôture 329,10 au-dessus du bord haut 316,88 (+2,43 s)"
2026-03-09,2026-03-06,AC.PA,REGLE-4,1,16,40.8041,652.8656,2.7094,655.575,-3.3952,-0.5644,"AC.PA : clôture 42,09 sous le seuil de la règle 4 (-3,40 s dans la bande)"
2026-03-09,2026-03-06,SGO.PA,ACHAT,2,9,69.3715,624.3432,2.591,626.9343,-2.6155,-0.8168,"SGO.PA : clôture 71,86 sous le bord bas 77,36 (-2,62 s), TAUX_20 -0,817 %/séance — sans condition de pente"
2026-03-09,2026-03-06,EN.PA,ACHAT,3,14,45.6156,638.6181,2.6503,641.2683,-1.2938,0.1907,"EN.PA : clôture 46,91 sous le bord bas 47,23 (-1,29 s), TAUX_20 +0,191 %/séance — sans condition de pente"
2026-03-09,2026-03-06,ENGI.PA,ACHAT,4,27,24.4939,661.3342,2.7445,664.0788,-1.2499,0.2949,"ENGI.PA : clôture 25,08 sous le bord bas 25,24 (-1,25 s), TAUX_20 +0,295 %/séance — sans condition de pente"
2026-03-16,2026-03-13,SAF.PA,ACHAT,1,2,300.6222,601.2444,2.4952,603.7396,-1.5696,-0.6472,"SAF.PA : clôture 301,02 sous le bord bas 307,59 (-1,57 s), TAUX_20 -0,647 %/séance — sans condition de pente"
2026-03-23,2026-03-20,SAF.PA,REGLE-4,1,2,273.4278,546.8555,2.2695,549.125,-3.0249,-0.9203,"SAF.PA : clôture 278,47 sous le seuil de la règle 4 (-3,02 s dans la bande)"
2026-03-23,2026-03-20,SGO.PA,REGLE-4,2,9,65.0054,585.0489,2.428,587.4769,-2.6032,-1.4583,"SGO.PA : clôture 66,05 sous le seuil de la règle 4 (-2,60 s dans la bande)"
2026-04-20,2026-04-17,AIR.PA,VENTE,1,6,173.3371,1040.0226,1.196,-1.196,1.1245,0.4036,"AIR.PA : clôture 176,22 au-dessus du bord haut 175,12 (+1,12 s)"
2026-04-20,2026-04-17,PUB.PA,VENTE,2,16,75.9179,1214.6872,1.3969,-1.3969,2.0122,0.7027,"PUB.PA : clôture 76,76 au-dessus du bord haut 72,85 (+2,01 s)"
2026-04-20,2026-04-17,SGO.PA,VENTE,3,18,76.9587,1385.2562,1.593,-1.593,1.0646,0.7901,"SGO.PA : clôture 79,02 au-dessus du bord haut 78,70 (+1,06 s)"
2026-05-11,2026-05-08,MC.PA,VENTE,1,2,470.35,940.7,1.0818,-1.0818,1.3996,-0.2192,"MC.PA : clôture 472,70 au-dessus du bord haut 462,32 (+1,40 s)"
2026-05-11,2026-05-08,TTE.PA,ACHAT,1,8,75.5573,604.4587,2.5085,606.9672,-1.3369,0.0146,"TTE.PA : clôture 74,87 sous le bord bas 75,89 (-1,34 s), TAUX_20 +0,015 %/séance — sans condition de pente"
2026-05-25,2026-05-22,AC.PA,VENTE,1,31,44.3882,1376.0336,1.5824,-1.5824,1.0125,0.2851,"AC.PA : clôture 43,49 au-dessus du bord haut 43,47 (+1,01 s)"
2026-05-25,2026-05-22,CAP.PA,VENTE,2,10,100.9527,1009.527,1.161,-1.161,1.4127,-0.0262,"CAP.PA : clôture 99,89 au-dessus du bord haut 96,14 (+1,41 s)"
2026-06-01,2026-05-29,SAF.PA,VENTE,1,4,302.5,1210.0,1.3915,-1.3915,1.0414,0.4442,"SAF.PA : clôture 305,70 au-dessus du bord haut 304,95 (+1,04 s)"
2026-06-22,2026-06-19,TTE.PA,REGLE-4,1,9,70.5004,634.5038,2.6332,637.137,-2.7748,-0.3553,"TTE.PA : clôture 70,19 sous le seuil de la règle 4 (-2,77 s dans la bande)"
2026-08-17,2026-08-14,MC.PA,ACHAT,1,1,456.0,456.0,1.8924,457.8924,-1.1085,-0.0211,"MC.PA : clôture 458,40 sous le bord bas 460,51 (-1,11 s), TAUX_20 -0,021 %/séance — sans condition de pente"
2026-08-24,2026-08-21,AC.PA,ACHAT,1,14,45.6,638.4,2.6494,641.0493,-1.5853,-0.0927,"AC.PA : clôture 45,53 sous le bord bas 46,77 (-1,59 s), TAUX_20 -0,093 %/séance — sans condition de pente"
2026-08-31,2026-08-28,EN.PA,REGLE-4,1,15,44.1,661.5,2.7452,664.2452,-2.3913,-0.5418,"EN.PA : clôture 44,08 sous le seuil de la règle 4 (-2,39 s dans la bande)"
2026-08-31,2026-08-28,AIR.PA,ACHAT,2,3,202.75,608.25,0.6995,608.9495,-1.4475,-0.2963,"AIR.PA : clôture 203,05 sous le bord bas 206,04 (-1,45 s), TAUX_20 -0,296 %/séance — sans condition de pente"
2026-09-08,2026-09-04,MC.PA,REGLE-4,1,1,429.15,429.15,1.781,430.931,-2.3701,-0.3886,"MC.PA : clôture 429,10 sous le seuil de la règle 4 (-2,37 s dans la bande)"
2026-09-08,2026-09-04,ENGI.PA,REGLE-4,2,28,24.18,677.04,2.8097,679.8497,-2.3669,-0.5315,"ENGI.PA : clôture 24,01 sous le seuil de la règle 4 (-2,37 s dans la bande)"
2026-09-08,2026-09-04,SGO.PA,ACHAT,3,9,73.98,665.82,2.7632,668.5832,-1.8804,-0.5937,"SGO.PA : clôture 75,78 sous le bord bas 78,43 (-1,88 s), TAUX_20 -0,594 %/séance — sans condition de pente"
2026-09-08,2026-09-04,SAF.PA,ACHAT,4,2,332.7,665.4,2.7614,668.1614,-1.3705,-0.5237,"SAF.PA : clôture 333,50 sous le bord bas 339,71 (-1,37 s), TAUX_20 -0,524 %/séance — sans condition de pente"
